input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.912572,-2.2892056,-0.96615434,0.2548113,0.7312018,-1.6242157,-0.15664002,0.23737645,0.0,0.012799978,0.0,0.0,0.57827544,0.6120675,0.13874716,0.0,0.0,0.0,0.33072782,0.12042671,0.0,0.50909626,0.5886718,0.4054859,0.0,0.0,0.0,0.21629258,0.8004085,0.48076105,0.08760151,0.8110157,0.0,1.1137372,0.3165374,0.10363987,0.0,0.0,0.0,0.08626163,0.30650115,0.09879339,0.0,0.08818403,0.50817364,0.23734382,0.13532282,0.30371848,0.5277833,0.21612142,0.5536543,0.39556625,0.25721171,0.0,0.0,0.40783775,0.06246937,0.2823813,0.546889,0.18170154,0.3294175,0.7047875,0.44114,0.45958883,0.0,0.21343917,0.40363863,0.13467224,0.31360602,0.40161818,0.0,0.4562968,-0.37170106,-0.061598055
-0.42382273,1.8233645,-0.4911715,0.31717938,1.7227473,1.786453,-1.6059966,0.0,0.0,0.0,0.04267314,0.0,0.0,0.0,0.0,0.90580523,0.15722539,0.0,1.5278472,0.0,0.0,0.64606595,0.2051495,0.0,1.1909525,0.9973834,1.3074414,1.489933,0.0,0.066348866,0.0,0.0,1.5973597,0.0,0.0,0.0,0.0,0.2738468,0.0,0.21078469,0.46451804,1.0106916,0.0,0.6730568,0.0,0.18945256,0.0,0.78736514,0.013382405,0.73438096,0.62616146,0.942829,0.64977264,1.0074801,0.2029873,1.3896561,0.40140104,0.26486874,0.0,0.0,0.0,0.23558474,0.0,0.106004015,1.3095223,0.15408114,0.6884604,0.8568089,0.7238368,0.7424237,0.0,0.36522377,1.3088477,0.28083506
1.103912,0.8534925,0.8568995,2.3126197,-0.1410427,0.17167252,-1.2230364,0.0,0.40431198,0.0048582256,0.086927444,0.8954098,0.4872895,0.9677895,0.92547756,1.5752995,1.2020371,0.0,0.18485542,0.23966019,0.7509251,0.76147485,0.06476167,0.0,0.31503886,0.3340018,0.76451534,0.0,0.0,0.04651083,0.0,0.17159665,0.0,0.0,0.5202827,0.0,0.0,0.26480687,0.9398556,0.8249525,0.85311997,0.46862465,0.0,0.33387884,1.2421348,0.11720322,0.122379586,0.100310564,0.54797035,0.3673149,0.0,0.0,0.0,0.20575468,0.16856898,0.4709943,0.72777927,0.08231,0.53526384,0.75349617,0.2198087,0.6278045,0.0,0.46717566,0.63444024,0.68301904,0.15027006,0.64212924,0.2044944,0.0,0.039727077,-0.5379667,-0.15904865,-0.36036226
1.8404775,-1.2254931,0.34101224,0.46944985,-0.1610048,-1.1189384,-0.64426935,0.26858002,0.21790054,0.5336336,0.0,0.76466465,0.034030467,1.310443,1.6485214,0.49242494,0.7592167,0.0,0.021126226,0.23897423,0.5705161,0.80581033,0.6949442,0.0,0.0,0.0,0.0,0.0,0.6412369,0.0,0.0,0.32894215,0.0,0.0,0.0,0.0,0.28005642,0.0,0.21449897,0.92746586,0.7913844,0.17372595,0.27399725,0.33611515,1.3602883,0.2572118,0.44342783,0.26017812,0.80830663,0.52073157,0.03494522,0.050134286,0.0,0.0,0.028838217,0.2995401,0.26106536,0.093521655,0.39754942,0.98050416,0.21437697,0.35634595,0.21333833,0.5408114,0.19934873,0.8866778,0.0,0.226935,0.0,0.0,0.0,-0.77408046,-0.6335079,0.014508352
-0.3238744,-0.07784601,0.7876817,0.23320542,-0.2816922,-0.5797684,-0.6380701,0.0,0.0,0.74874866,0.0,0.0,0.42409664,0.0,0.39902884,0.27588442,0.3059277,0.0,0.0,0.45026147,0.083482,0.0,0.18216914,0.0,0.0,0.0,0.0,0.0,0.68566966,0.0,0.0,0.38966778,0.0,0.0,0.38366878,0.069681704,0.0,0.0,0.6654103,0.28496736,0.21028289,0.0,0.0,0.0,0.48540702,0.209105,0.23073058,0.38187695,0.40801072,0.12979949,0.5303349,0.25206667,0.0,0.0007113144,0.0,0.14726329,0.03322479,0.0,0.3947942,0.67568564,0.50242734,0.60525453,0.09024629,0.45573896,0.0,0.55419564,0.0,0.0,0.07899851,0.16631763,0.0,0.119749665,-0.62652856,0.22566277
0.18013625,0.2963611,0.9070082,0.29283583,-0.17299014,0.270967,-0.36897236,0.0,0.31450382,0.4666845,0.0,0.42204285,0.4744128,0.0,0.25462502,0.53926283,0.6567618,0.0,0.0,0.15691645,0.0068236887,0.0,0.31414047,0.0,0.16339758,0.0065141395,0.3078006,0.0,0.3555193,0.0,0.0,0.105994254,0.1019344,0.0,0.27526578,0.0,0.0,0.0,0.29566076,0.3631447,0.29564154,0.111411944,0.0,0.16675888,0.56259644,0.054978535,0.17193441,0.25736138,0.34161076,0.12281743,0.26305437,0.23322211,0.0,0.22340398,0.023053065,0.31934208,0.18372585,0.0,0.3314387,0.6048335,0.3153186,0.39341575,0.048018515,0.27023518,0.2586741,0.4616636,0.18755738,0.21988732,0.13854867,0.052323595,0.013249144,-0.09207257,-0.27121812,0.041828327
0.7827122,-0.2821355,-1.8324115,0.5801535,-1.324183,-0.025846252,1.9205633,1.9777691,0.0,0.0,0.088888764,0.4676637,0.2548864,0.4451945,0.6817901,0.06359303,0.9025532,0.7457073,0.0,0.0,0.24367148,0.0,1.0387979,0.0,0.15224127,0.2211053,0.3320198,0.29864174,0.0,0.6365221,0.4520824,0.0,0.0,0.14234875,0.6448939,0.0,0.452589,0.7750822,0.0,0.47460037,0.91737765,0.8682763,0.26477534,0.9685998,0.6444529,0.0,0.0,0.22222483,0.50653106,0.71270084,0.0,0.26797825,0.0,0.09734155,0.0,0.9034755,0.65954125,0.0,0.90152794,1.1711357,0.0,0.17704026,0.06508912,0.5709136,0.72669023,0.3110581,0.24582222,0.86512005,0.63702905,0.3501578,0.0,-0.47560972,0.43401673,-0.5804092
0.7857521,-1.5195547,-0.5799858,-0.88762677,0.0009679418,-1.3834978,0.5188303,1.1232023,0.0,0.58266616,0.0,0.0,0.039507926,0.5808019,0.8533135,0.0,0.14575186,0.12082364,0.0,0.11759085,0.0,0.098557904,0.8209044,0.0,0.0,0.0,0.0,0.0,0.8684546,0.0,0.40929508,0.0,0.0,0.36271554,0.0,0.29153737,0.6384933,0.0,0.0,0.4890899,0.25460732,0.13943452,0.16676323,0.12384185,0.6880294,0.10555409,0.4026109,0.49815354,0.69561154,0.6462145,0.3288604,0.31114927,0.0,0.0,0.0,0.58564615,0.0038093217,0.0,0.49357605,0.8173264,0.092960596,0.26624763,0.10278709,0.55705345,0.14357802,0.43055156,0.0,0.02684718,0.18039419,0.14793044,0.0,-0.34449592,-0.42095643,0.2551568
1.6403544,0.41789907,1.353568,-0.948827,-0.8136244,1.0858293,-2.1563354,0.0,1.4949,1.0988322,0.0,0.64191085,0.0,0.0,0.31547898,1.8869045,0.967023,0.34869263,0.5976916,0.0,0.0,0.090516,0.90516347,0.0,0.6884408,0.0,0.12170634,0.0,0.46579942,0.0,0.0,0.0,0.6314964,0.0,0.0,0.0,0.6987623,0.0,0.017620623,0.8121407,0.12532483,0.41284063,0.0,0.42152005,0.9850651,0.2666894,0.6503015,0.8002368,0.78626084,0.90251464,0.60083,0.2789153,0.307975,1.0281775,0.37848997,0.63201046,0.3201896,0.13474023,0.15833089,0.7860775,0.17272636,0.1498886,0.11399992,0.029551707,0.92254555,1.1909797,0.2016532,0.55523366,0.0,0.0,0.0036786795,-0.79541844,0.13265029,0.79286
3.1242752,0.9282362,1.4990723,-0.8966801,-1.5308754,0.7471245,-0.11889048,0.6571748,2.1574166,1.161959,0.0,1.8984264,0.0,0.29617634,1.6440244,1.8160194,1.9221425,0.39874712,0.0,0.08131531,0.8796434,0.0,0.89237624,0.0,0.31206015,0.0,0.0,0.0,0.29224682,0.0,0.14767192,0.0,0.0,0.0,0.0,0.0,1.3648865,0.0,0.0,1.4917761,0.7965993,0.3964487,0.01788579,0.71689725,1.8653008,0.039641988,1.0689139,0.53986084,1.2006946,0.91343606,0.0,0.0,0.0,0.9438171,0.35699445,0.37150508,0.79418945,0.0,0.35155228,1.5925615,0.40386593,0.044372596,0.06728658,0.33857667,0.82628417,1.5079148,0.0,0.889784,0.0,0.0,0.16462395,-1.5576652,-0.34400508,0.23969698
