sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9,sem_10,sem_11
1.627775866669633,-0.7847638524269519,-0.9451663618621774,0.20091915158471055,0.7677347738411471,0.14269452051470288,-1.5722285041341117,0.4915169664514284,1.093732307408265,-0.009079784859584848,1.9473088651560073,0.9136638837587551
-0.5010053398229082,0.49825009126373687,0.2383428371668951,0.6361086017280454,0.6834155955651092,0.5424009046711471,2.360970084474975,-1.3880226833128277,-0.771105917201167,-0.200183077755165,-0.3545852677968417,-1.0673153157156083
-1.903604619349457,-0.3418934400917345,-0.0016282048564534926,0.12136166038390857,-0.630902423285673,1.7249566827884948,-0.6671433658989839,-0.47640041373025666,0.777092237267048,-0.4945406890846912,-0.029173164021153716,0.40064328542873784
1.2178119007084034,-0.7090162981635838,1.0686197434617033,-0.22113421158804436,0.2773028041147189,-1.5096288518310006,-1.1973502196025196,0.624163436718875,1.2404245208839884,-0.3656588159387421,-0.21842823370097714,-0.43612461541437453
-0.30638812657051506,-0.45537021022349244,0.36524293508982436,1.3558507680643757,-0.8241456178810878,-0.5165815528000142,-0.664422410762099,0.19650798216398188,-0.7408335645050425,-0.34120536151334957,-0.06929050186440218,1.158645617903987
-0.46503920754516537,0.23153532152926304,1.2538836547735346,0.1543108331712569,-1.4254117804927764,0.6474754473940687,0.6665985609971375,-1.5203685969337375,-2.319185037315965,-0.42493494390592235,-0.17053017601188086,0.3832475120988027
0.8430888671729432,-1.3998514541615457,1.1554385508901597,0.8073483442887731,0.5315051200464732,0.4918876248514452,0.3917124309372034,-2.0290088032852123,-1.848806537459382,-1.8022171127559943,-2.618912948114845,0.007507917322480281
0.41340658867313973,0.35831098740884937,0.7181240857224236,0.4154400103945402,1.742347271842001,0.5411642649946693,1.0242097712750209,-1.0684777970021093,-2.15656212211888,2.2246642297837687,0.22507830275817425,-0.30180774425767387
-0.5421654165453665,-1.5632423591980775,0.2426206058588004,-1.6598379198780084,0.0343179915433801,-0.5701770176817172,-0.34576739787915106,-0.6071308597958532,1.3776815729852716,0.11933917181276263,-0.04320718731824287,-0.6776544241592435
1.2299294360347959,-0.44672154085767635,1.3995869989436214,0.31213333634157847,-0.4613920346413945,-1.985753986688822,0.14456408230732237,0.24290773049440725,-0.8972591887540983,-0.4146963198184372,-0.9995872476310644,-0.7449949301324135
0.161170204162167,0.44363939029173644,1.3905361255460118,-0.18212917941676823,-0.8083051151889642,1.156315505949575,0.734809099554635,-1.2574453392519642,-0.8622207170888395,-0.7683612076022431,-0.424390270184904,0.8957864066685848
-0.5721692094500099,0.4426246026128471,-0.5935878369215051,1.1306615716164286,-0.7462449180841171,-0.3973184303372265,-0.11423435721306965,-0.1925360383676302,1.6866530611054504,0.28885545531033097,-0.12911534522859489,-1.4244394555356472
-0.4049870452207335,0.08991151620077151,-0.08888044315333918,0.8860814515764045,0.48646091521487816,-1.7789863343550207,0.2251466377349853,-1.1490722688728725,-1.920140902713889,2.1610330355590297,-0.939571457274772,0.21700179573544945
-0.3463805691086804,0.38575540144844445,0.13470982011172694,0.1300208539875845,-1.8109197910087238,1.9845366257885775,1.185178726668426,-0.11082309315468694,-1.2072782560877606,0.7345870766090696,0.12852851359642037,2.2067746750254678
1.3523177122603245,-0.32396084182782775,1.628640165786912,0.07789190054888841,-2.550184849037492,-0.6533326338715857,-1.5023892905464864,0.6054732126474195,0.10983399688664228,0.03704203205301104,3.1718109156099876,-1.080150294083583
0.36590152702317147,1.032159760399332,-1.286377160819192,-0.18364347785362545,0.5440744930845794,-0.5166511127653851,0.31408273173250767,2.1771418057748706,1.6262964850224328,1.0501879511778216,2.2078147331414812,-2.219175862840524
1.0676814458586101,-1.2017185400894914,-0.27300455920907635,0.2768922652025044,-0.006122244107102066,-1.5533110367178544,0.07888007971119748,-0.051116457174817456,-0.9128558534289203,-0.3149448109300869,-0.5131078487540305,0.7834328222881628
-0.7855533345575063,0.2126078846123754,0.3472835568657712,-0.17357875194186148,-0.4457089631946086,1.3324114535242835,0.7992316851967168,-0.7886075282176533,-3.4502424140600465,1.198501452755758,-0.7772002185450889,-0.0076057719726760065
-0.010695231499416702,0.5149531566124712,-1.3501506942025912,-0.6871143414176756,0.27029093016108924,-0.08265516349672047,-0.49047430427661404,0.42274059007861087,3.2033794441075467,-2.549261184394966,0.4847737624541248,-1.9536315543001779
-0.7301543760359342,0.07694303368627955,-2.1713442852805427,-2.2840422927575936,-0.8412227131930865,-1.144911298785329,0.1311811900150047,-0.5523415795672506,-0.8017585882972318,3.4639513232664143,-0.2672787365692186,-2.3795855684138596
1.8550044276055089,-0.27243288708921803,1.389361008011489,-0.8271875828475465,0.7739220223050765,0.6705215004839101,0.10831395008774763,-1.347450835467978,-1.4968674954049368,0.5893025008107846,-1.9755424112193811,0.11681446611553234
-1.532755125041336,0.34723097159736066,1.1652928237201643,-0.8975827686464846,-0.0028002462046758138,3.3463950428682603,1.1169948765819266,-1.7158934584030028,0.35061098252851874,-2.0578926369634796,-0.7092646367602846,-1.2076156398966076
0.8107493470612684,-1.4985065273214668,-0.05768881056281067,-0.37957528271697105,-1.0031727267159518,-3.074746883166439,1.4120768416338172,-0.7259171854546427,-0.6783410335736798,1.985619687161469,-0.0210921394835187,-1.0656785273834035
