input_0,input_1,input_2,output_0,output_1,output_2
-0.8715332745601256,1.7926160459409484,0.7471625613764603,-0.16039887359452398,-0.0174381766701812,-1.309742445213909
0.45835457981751043,1.0337377483403276,0.4303307338591988,0.3026823927380428,-0.03180560835133339,-0.7995072212099967
0.9429321055384097,0.6108208290025732,0.7092181537749881,0.5360498029058215,0.10913932891806777,-0.7056831255027389
-0.28616836329883233,0.33667002081936664,-1.0867973298426281,-0.3701368034336291,-0.5022505380962947,0.2500375727482401
0.6536221085445977,0.8251730817153733,-1.1453077326125518,-0.02371668485399296,-0.709364528478704,-0.04704500120892037
-0.40039824267378177,-2.3633235751522337,-0.866254333758955,-0.42234795814544185,0.04203107472044824,1.549068030725858
0.0707409073860191,0.7968738005196,-0.29607916523716055,-0.1170571483577091,-0.3188282273374994,-0.2666348560445284
-0.04642300741492658,-0.6141532192714859,-0.9395873970594814,-0.23242372408799777,-0.24521039946506906,0.6461387794828548
1.418592853988579,-0.17342951348923497,-0.2552526152802952,0.47402754673813063,-0.09359993872260616,0.1909459573074051
-0.9987044536169131,1.0889299436319153,1.6264061438281243,0.06481879425085557,0.41027840875495214,-1.5474150673260356
0.7274061917200749,0.5069471944291026,-0.3402111049795299,0.19414311044657434,-0.24800626960496247,-0.18281218975777924
-2.332357153360968,0.6182778600828086,0.11115255909138998,-0.883894056223964,-0.10298161588701908,-0.4281793541755001
-0.18604658331158683,0.9545852020427107,0.1738060857648489,-0.0428137354405942,-0.1543115824392397,-0.6143969433564811
0.48582978616997785,1.006669795481149,-0.34690596469271556,0.05901552167687172,-0.40264125841284926,-0.40401594618553327
0.26403649588805334,0.7174175919342402,0.19585747484004634,0.15395992942558773,-0.1070170443684884,-0.5085515892933656
-1.149869116158123,1.2991177071523763,2.402042093674077,0.09566054972510528,0.6680703446032398,-2.1265227939188844
0.5229659732795124,0.4094773016959543,-0.16420050469792224,0.1575648504241479,-0.1568571202137433,-0.17426235068957177
0.40935096460784554,1.058426605353809,1.9423738984714949,0.5782061390845055,0.6240113700490942,-1.68414714876373
-1.8382106472000297,0.42103646061745037,1.0361604453871824,-0.37016046839185673,0.3458615650597617,-0.7855935637658484
0.22695048072412488,1.2530223464855108,1.0295931781901966,0.3813697095060878,0.2079667045448719,-1.2471169281269672
0.1676261872826735,0.932478449340852,0.17430951147655827,0.10401068851672371,-0.14374485761321315,-0.6127973595237892
-0.9551282379225694,-0.9296473347952078,-0.38207735068412974,-0.43596252435810784,0.09344087321950784,0.6400842783663045
-0.27128348352402676,-0.33879484979285324,0.23942237058522745,0.007346330509637231,0.24865715266437521,0.09986861535595948
-0.8012364924848759,1.1577725432977248,0.2633318476688327,-0.2628397534630545,-0.1315033542286988,-0.7920317781383357
0.20670208404193027,-0.5321636159555242,-1.003159341050317,-0.14759363190939614,-0.29927824682743315,0.6139205484618457
-1.5350071773416183,0.8721936970307781,-0.69719908869058,-0.7714132702950102,-0.4996786339189801,-0.13999054407384767
-0.3454912427717165,0.9379547302212253,2.121792664456709,0.32132773121292596,0.6728079738362616,-1.7699750724854464
-0.943609208642399,-0.5567360671378658,-0.03164215398811926,-0.307204988408943,0.2165068179791748,0.3019136495786107
0.9015450312516151,-0.29567050467045125,-0.7868169717607583,0.09151223414155674,-0.2845460130616851,0.4286338991119801
-0.48993603100698646,0.3111121085329792,0.726019323480959,0.024309269313472534,0.23741321278145705,-0.49002053638273096
-0.5589866741753681,-0.8605520955714331,-1.073138684809098,-0.4407960795897366,-0.24608109264937938,0.8370044568123733
-0.26962906718173396,0.9960870498328657,0.972604036124346,0.16308294001198026,0.19353643851160965,-1.091641348759706
-0.4812442562070107,-1.2902975279854232,-1.5349700277804672,-0.523061332361915,-0.36922100097027327,1.1675236588363647
-1.2575475922012054,0.17767620737201822,0.2730792993844754,-0.37107847807220734,0.1288413924176314,-0.16458465389013274
-0.7741789590212804,0.4426799273291938,1.2127414367482614,0.03140500141224162,0.37092312816878875,-0.9072276539018787
0.2527413364975449,1.5316739758847973,0.1619021413690505,0.11603790919337771,-0.2180888911848758,-0.9464684731784845
1.1959034675982183,0.3361198615329052,-1.7672411407434452,0.13613699130659063,-0.8707963286779484,0.3960894729121936
0.20166109411863214,1.5865684257951842,-1.1300563341517544,-0.270363126506567,-0.8977067458400338,-0.42101580504843467
-1.3287390758312028,0.5052752051025167,0.869615286722712,-0.20809708575486086,0.26414312197809026,-0.7178777338774918
