input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,output_0,output_1,output_2
-0.5104310391461007,1.6258597630115856,-1.374570097158721,0.8997772288888759,0.15507312264149306,-0.012646511142599792,0.47347980462035794,2.1399210029122013,1.816057021936024,0.47627999196236276,2.9907531832972563,-1.9854659772412997
-0.17399862954416115,0.41783273800542714,-1.7194359654770062,-1.1188970020445244,-1.1327565993805107,-1.1262500119068068,-0.351193010008574,1.1601101143513601,2.630642907444768,0.9108151824574606,2.2708180882162377,-1.070683768083272
0.37090796455321623,-0.6994286833095278,1.3460155601013384,2.140335312423331,0.6116563134806847,-0.8283896191793316,-2.785283110448025,4.073869547133923,1.3510255979150865,0.245410719292332,1.6402315788425044,-2.45247649660698
0.7480397269976787,2.209167677970445,-0.10553500090603549,0.1668021285450945,-0.23218906633986042,0.9395831447090628,2.3950873452370094,-2.777080754018859,-2.2254265986399533,-1.2424748556655558,-1.8356919625127242,2.70443657593962
1.0710683475178058,-0.033413550180700205,1.0960588131711995,-0.02164823072727535,-0.7106248415979047,-0.7895192404357864,-1.5675917936171686,-0.04346489048081988,-0.5826865124625854,-0.3586960994613019,-1.0625431083295893,1.557696586374596
0.6076867941459424,1.659439881445461,0.2090042085017734,-1.2621449564325131,0.8151702670588616,1.453367610564193,2.088568972720972,-3.6767267278805043,-1.1414962253849843,-1.4815310267104027,-2.582527333563553,0.40218447719349637
0.1859285537165376,0.9921283859837235,-0.9302721364983665,-1.4490295079625661,0.27342900026080913,0.7893892637113497,0.3377995699154577,-2.0568648140804413,0.2920004851732212,-0.7187073047076262,-0.5184058973066545,-0.2919043773255731
1.7266249977582098,0.17453352409033973,1.7920581173160886,0.6082167359883816,0.24956945445829715,-1.8344629254286007,-1.993099183877983,0.5792359660857083,0.28946782703919766,-0.2930494433350939,-1.2847247485970363,-0.49631992393325136
-0.29471037412269063,-0.7024395277184451,-0.5093711771212917,-1.4706827112570784,-0.8569266938341079,-0.5908099366100318,-1.001702193604407,0.03092263258024821,1.4056376301447018,0.6316981246297897,0.5519989150466524,-0.29493441114552704
0.8568145103261221,0.0028397326810215996,0.25058785949349766,0.559067200122299,-1.1977061557968134,-1.9328141143376851,-0.3052916187450832,-0.600415000302617,-1.458691985063276,0.5890866428099156,-0.494478935195661,3.053799940560332
-0.8804093858871972,0.592901045968256,-1.3378357522971123,-0.03511722103083717,-0.32809177375112636,1.8350201628557583,-0.4232111062083299,3.7043595123722537,6.248444310914965,-0.5767050440515755,3.7044370931987434,-5.52578716339083
-0.15062373858916125,0.27821394634791086,0.8043729186306783,-1.2396585665571411,-0.7266416085552766,0.22271753256414548,-0.2991306696039173,-1.472555800979337,-1.1010495615597222,-0.09004806695020966,-2.044292014235445,2.0604582558066715
0.18768888191222052,1.28416135596133,-1.6185881688596104,-0.909288052159704,0.9616988142737234,-1.7095382402107158,-0.42278230637298153,2.8480240896814357,4.138463007430861,1.0757264819734238,3.3222534409903224,-5.488952109564674
-0.170181570730524,-0.8288186286438123,-1.2920110775431166,-0.4053624047689508,-0.9087995673983851,-0.22394086955394238,-1.4771242615215727,3.166503887403953,4.840208198702452,0.31944294420727637,3.5230698096875197,-3.6998651916509355
-0.9438939682328021,-0.4290690124433486,0.17800082029293512,0.6042981387892192,-0.3801454373019157,1.7425141907781416,1.4471358945832131,-0.8018195300904994,-1.1957412306896231,-0.41518661880632823,-0.7790306834088023,1.8044210731517396
1.0123137600763643,1.4910663986016741,1.0500807200363116,-1.1553461863620318,1.0558949365493313,0.4647192794245446,3.3151830142280643,-6.455406003531483,-6.079068920734879,-1.0744460536894762,-5.5088455730362105,4.939538290260555
1.4500212603927833,0.436908125110371,-0.10170397056671188,2.1208564272099912,-1.3678886194470063,-1.1255715295440445,-1.5009278042805305,4.513481943601245,2.681774172478543,-0.3952830729812257,3.4951083222569017,-1.187345387223345
-2.2746971051763683,0.046222381019794805,0.4733145342172027,-0.7319357381573062,0.7188654557922699,3.7951391271004025,3.781325331267964,-5.4513041852641555,-5.403172474681255,-0.6285604712468379,-4.422553049797093,4.299463730420069
-1.2438477311695364,0.325857522090649,-0.03171770515791502,-1.1048523843047948,-0.44919894330847493,3.2770434734067635,2.014852220139671,-3.6339605386304243,-3.597418522609479,-1.1374533487121543,-2.744483195283171,4.0584458457184915
-0.7934657033302306,-0.7153455857157655,1.896165190457044,-0.14554482933164367,1.5309392178795853,0.35605289637002757,-1.0078842436067752,-0.6376352190609744,-0.6889663981585912,0.4247224215302029,-2.1298494706739635,-1.4815393493570024
