input_0,input_1,input_2,input_3,input_4,input_5,output_0,output_1,output_2
0.14824824415244714,-0.04059405504745546,0.5864276258159978,-1.1486194660140179,0.5452356613206232,-1.0515339310005127,-0.7368144170613061,0.6866983146739171,0.9802255721465698
-0.6478260900868055,-0.9806406175843823,-0.1635934729883315,1.1282643894249946,1.1057220655287883,3.156209770622612,2.201227688829816,-1.507319765215816,-1.5374077600799148
-0.9579469593062538,0.606352208562784,-0.5706386787969123,-0.6200093218668266,2.819716015709892,-0.04424126641940089,-0.14891842018715887,-1.8044774856657835,-0.11986090991756207
-0.9388276117594109,-0.729197568430441,1.5817747640180129,-0.08341930512079607,0.37503842196047954,0.3552898680337265,0.3355051664262242,0.36720020244143714,1.9022132461241812
-0.48644130565624377,-0.2382328877989975,-0.18317836353038486,1.001964428680781,0.1810867238653389,2.0610252331568413,1.5012526833518876,-1.0475843681744363,-0.49823129275937517
0.7496586301466822,0.08848461371048116,-0.8825371516028353,-0.37411635866355036,-0.9768101985274706,-3.296537019177058,-1.9788530220036502,1.274977421540468,-1.2298079707307994
-0.521907479595213,0.2941049869199466,0.7611883944362579,0.03567904376073712,1.5804815461819857,-1.1966269547508321,-0.7043030929364137,-1.301066565334422,1.8736684947610789
1.0196537933916583,0.30149646150281684,-1.027822944818778,1.8738121425867806,-2.0634834072976274,1.5852116005731454,1.2480294619586016,-0.45364224784860147,-1.3952012941304317
-1.7735233046783376,0.1691185843260654,-0.061250078682021356,1.8011811312152801,0.8820063357719014,6.95826426576929,4.441189671782185,-2.632484729300888,0.1409728256147075
-0.8363495954832033,-1.529162150932534,-1.5458008752021017,3.8565830905597274,0.9350545741654296,9.134291847791898,5.807412044411621,-3.841746916132142,-4.4166239392607824
-0.9285404710556153,1.3087480234623856,1.4383204245614418,-3.3007461081058826,0.4277128425662263,-3.521014505284929,-2.162904865750079,2.315322295782727,4.099911060296225
-0.16517785378433883,-1.320851004993693,-1.997994756731897,1.695164007275363,-0.8840211368080203,3.8645427497758242,2.4732747252552567,-0.5191766886815189,-4.7442175227888805
0.8043636388667313,-0.26135810017768485,0.3026171846724004,-0.0471884807429877,-1.427000814880488,-2.377519428642886,-1.6129089714989087,1.379351306484902,0.2776835803865091
-0.2989684656346451,-1.1140438123305871,-1.7951318869174782,2.096535050058607,1.2106875466181801,4.5664406249884495,3.0265226395790332,-2.5114819704089215,-4.266704790327459
-1.6090118743286532,0.264167705399657,0.48744551291174354,-0.37466914697284365,4.235462002871248,2.0869598376094487,1.2791725154436506,-3.2927497978263562,1.094773749598251
-0.5448949645813517,1.1339938016337447,-0.7089800358847228,-2.173767360515863,0.4684612983458383,-3.8702727681367337,-2.43733992080572,1.18451752002963,0.3316465306398184
-0.04013550432139356,1.0601088540882326,0.9989486450459131,-1.2933629918748113,-1.5426680076772068,-1.3436188302306444,-0.7957762086944087,1.8128976092842615,3.0758982434945685
1.558037065036724,2.0582480783596924,-1.5106564751907379,-2.123031736375986,-2.6710624697086165,-6.607401580202733,-4.152742396701785,3.184118845877949,0.25059446790610085
-1.0788478780156416,1.3194576917185625,0.803634049838591,-3.1895050813526598,-0.07503468892427567,-5.621881655656926,-3.567340837377576,2.581298847488033,3.0297635048128795
-0.14936818159802254,0.8012015179959351,0.7091837405210643,-0.576489135167976,1.7634829246076344,-0.9387961765196668,-0.5530271921482958,-1.1893057600204944,2.2687357837532884
-0.026718309384839885,-0.9408010776473598,0.051018363286753785,1.941078064171596,0.7939365718644238,2.9558521247046543,2.095446562882575,-2.1369986050830114,-1.0688763178469367
0.5902085394897637,0.7226303545461372,1.082045210837824,0.1766375517850405,-2.609476769959497,-1.0903386596850646,-0.5673231048317466,1.5421489597020805,2.764824782492021
-1.2528645739866917,0.15335104920095738,-0.769909154538578,0.5966831613759035,2.446362822577406,2.468043364943061,1.745632908501417,-2.633745432315881,-1.0127681477262405
-0.4153972013039914,-1.2478739071254286,0.6525295244963186,2.011832288882847,0.9715769176304138,3.0525710590018993,2.1849556019866445,-2.160715771887195,-0.3475227351361939
-1.4946643037354037,-1.158724967267813,0.6655620851012185,1.178659917600527,1.2650926450938063,6.793463920614043,4.585938646110511,-1.4807214934137214,-0.35219618979274725
1.520558404553314,0.3281783203010691,-0.8077735788128286,-1.6285332784179813,-1.0946186806176346,-4.7195755391642855,-3.1046848190665717,2.1559380180089223,-0.7655559610501927
-1.0241567224497021,0.15053573209693635,-0.33892238882525405,-0.5572841328015244,3.582320209490734,0.9568136391239561,0.5145611761001665,-2.3660004414035716,-0.38323262640122013
0.33272082473806386,0.294335957353648,-0.17711041440515507,-0.8438664001106189,0.5675488754316048,-1.2015600898683794,-0.7435632642528841,0.14784421943444448,0.13320051475250014
-0.5950237628680537,0.827006005106301,0.6741065809835987,-0.9183077694722956,1.0109170656445354,-2.020525815628172,-1.237741390181661,-0.19678765311156324,2.3315768617607104
-2.1273401951283417,0.3549933176570445,-1.2669739144741516,-0.9626629484363207,2.418240911843369,-0.04680563729634889,0.013666900924566771,-0.9235799986710865,-1.4920055853457956
-0.35322345279901685,1.3593282315646764,2.128462918998254,-0.14277620108735356,-0.15784844006235016,0.6531910990048267,0.5082703626355952,-0.4457918274517134,4.814231237807248
-0.18239986041629921,-0.09426988487690471,-0.04168153455339506,1.566724632768976,-0.1711735983512823,1.494576295239065,1.1022782068536403,-1.397927736011043,-0.06898366491894317
0.571689533569977,-0.6493391205423231,1.3453274917545575,0.03548646977096921,-1.4303273505865175,-1.6532768561654927,-1.0097040889873516,1.676334235110276,1.4252584621926154
0.4202668401009096,-0.04875696715327542,-1.1874437836041143,0.5321530113550431,1.4584030264644827,0.4804757063791984,0.346584949772532,-1.7349026535115828,-1.9637095296309919
0.6788350935325782,0.4648182141781021,1.306391996412464,-1.4237007560881683,-1.6583066551943155,-3.5065760500228227,-2.289684844671444,2.4725822179587214,2.8958145570272107
-0.7589856306352242,1.0168395205595848,-1.862147041071923,-0.06036271800465116,2.6586648245860873,0.7228017225917225,0.40139443811650916,-2.5716425340972235,-1.7755253035832481
-0.0032973416035717157,-1.728130601315148,-0.12683911356436012,3.0264304153058177,0.12586341841851653,6.017844937072597,3.950928521483641,-2.3849695144224032,-2.412094852301921
-0.3574987644379646,-0.23206114869018113,0.8962007678604048,-1.1730099630645692,-0.4013995203132019,-1.9965916474351915,-1.2683767594505255,1.651695278814947,1.2114611769085397
0.30151254576867104,-2.1239322776758027,-1.869706276714211,5.13824791662704,0.43608726458728175,8.550516873992564,5.663793656008505,-4.426902690717824,-5.396120979144946
-3.0830249572117805,1.36541038348136,-0.1440762104703912,-2.0086520309754485,3.4385874574768374,-0.750392700560338,-0.48102285309160203,-1.323418679541409,1.5051912749573062
-0.23704862379056083,1.1188390033090438,-0.278399256487997,-0.3548373397014059,-0.08742754487395227,0.28029439158994196,0.23575646398626893,-0.2884306534367366,0.9871178879968229
1.9152407573120684,2.1749478348649975,-0.18981347757959166,-3.088362191569856,-1.6022429794512383,-7.863175077746779,-5.236191994855806,3.1595668132408616,2.680922994667898
0.6929786571744846,-1.0967094559488757,-0.04973702835225699,1.786092027334029,0.6223155851887164,3.414706058953854,2.217659323335697,-1.858710112640878,-1.636679290054578
1.3537426669571957,-0.9228727068555787,0.5622312794617345,1.0572347478906199,-2.6460536354569575,-2.1901837720954624,-1.367321141091504,1.7200321612807725,-0.11729690736600298
-0.03244318921794976,-0.3413012267079404,1.3872023309296035,1.362416168158909,0.5589197919030634,2.9333238325195925,1.9861876962915939,-1.740516787143535,1.9732949634530772
-0.9940976135151752,-0.9846333724627174,0.5055746896312739,2.1861864590617834,2.240136853348006,6.5179655845980315,4.254293384045528,-3.5128063123116027,-0.45306489361772595
-0.1283635492740772,-1.0944718039227663,-0.22554202113102123,2.175704721903137,1.3501398382712733,3.8472555939172213,2.6378721433971672,-2.7580522277873807,-1.721695408956549
1.1274584469043936,1.9500331377284155,-1.1531979774426744,-4.98087390060744,-0.4088893898313658,-10.003890334588439,-6.707546402670754,4.090335873134713,0.920897062011669
-0.9972998526151803,0.02502010172112698,1.5436024235190906,0.18622728917567058,0.939420768826147,1.3993681329971948,1.0422427617492833,-0.8800093638531679,2.890519495407674
-0.47988722510821236,1.106940622666652,-0.744244970873081,-2.0592454669878704,0.06728388212473718,-2.9194850356271878,-1.8846387236979878,1.400373651791097,0.21456693505227503
-0.9784406225992156,0.5851322602762492,0.9761012124301733,-0.9826940940535733,-0.7406651016593887,-0.08617041998249216,0.07077758644808148,1.1811834724602055,2.471495926483726
-0.02505775244587049,-1.0111639738255964,1.2127847752739418,0.5949546650728402,-1.057570306802435,1.5457389367287484,1.0949366257229716,0.8458503735827022,0.7619595984882349
0.33153842751572193,1.25845708416629,-0.7802082677337174,-1.6177327074714514,-1.4037068251477889,-4.176965066881221,-2.745210049359281,2.062372731041061,0.35593864292628613
-0.9401264556241546,1.2025605509280166,-1.5458984787885741,-1.4339283690427505,1.331638535015043,-0.7242198555387167,-0.31185549297755305,-0.10985005476635168,-0.8915344378443835
0.5668745466700307,-0.5722577014481566,0.12139249189937476,0.3161358208101487,-2.562044688660332,0.6278198972926735,0.19642859119439643,1.7401363884126992,-0.4871371954710656
-0.1489982948181298,0.15224497509563917,-0.069437008190315,-0.029696745537276907,2.38834233064222,0.9075721152506748,0.5484010086201442,-1.9720772506158577,0.05884530492935916
1.0219306036267737,-1.067237237362339,0.7491847468631996,1.826985721267026,0.19035559420159162,2.523491380677049,1.6980155862078674,-1.5131162532832767,-0.20840238351323045
1.7014598636846374,-0.25885445878332597,1.6763133841642186,-0.2139056531517018,-2.618964442491602,-3.626108603868781,-2.371249151551512,2.6316970706895844,2.627556227688578
-2.236153420879861,-0.423503422036569,0.4858724285310648,1.2800398727537436,2.5553458597723053,5.495035063119662,3.6956969745849038,-2.9564541920554674,0.34174253527499693
0.42081738894737913,-0.6588414499151772,-0.3067200726250847,-0.6148368881973002,0.5993043825485719,-2.5477733252767005,-1.555417793380006,0.6107449043207929,-1.4022164237045989
-0.8014508713868329,-0.8762132020144752,-1.2648064005464288,0.6114959997936982,-0.07098103705980767,1.3777122951823273,0.8416231831093627,-0.1617758821230501,-3.154269334295963
-0.17786112051709776,-0.15906894907313363,-0.2538058397145417,0.5993464150863566,2.547856357107451,2.605563140122967,1.6995603030723734,-2.5732041200265083,-0.6874220079134065
-1.4224433729254877,-0.31126108148747417,-0.5369127596593205,1.8117872271582065,3.5999640081386004,5.12683261344792,3.4282131629782606,-4.560615696894041,-1.334448049907242
0.7285797107240778,1.8906958188901704,-0.2060077606949935,-4.666275685230035,-1.851761903186508,-9.534961643367623,-6.420006796029742,4.871662066591849,2.126815628913045
0.3721342977623129,-0.8478129035378078,-2.0869311215800823,2.7057527409139,-1.3962256593221953,6.0607494775688835,3.7268175982558134,-1.397939169559941,-4.349514943954314
0.548829465439988,-0.7001808982814592,0.1996908916665086,0.9242501193774663,-1.2961893425946076,0.9493995819327768,0.6203419059384104,0.48266076338037633,-0.5135714120428359
-0.11075131584225109,0.09105662686464294,0.1646009408840418,-2.011774332371506,-0.9248689653568231,-4.4718513181545845,-2.916190521148411,2.7009893217245726,0.3629475756162721
-1.8628026032632736,-0.5236901094037542,0.8536621585139744,0.03121611204973245,1.1244552023340302,3.140835216012724,2.176965687502098,-0.5405480195537714,0.9340601586803997
0.9779725673008073,-1.8064057419805977,0.8554055775493645,2.050498910493481,-2.6975919578582586,1.336419970989591,0.9104684270337686,1.0091806645453012,-0.8244990143320772
-1.6005186729928735,-0.7780571625102837,0.13354289147135537,1.7363351901098876,2.7844799311582995,6.001275329391632,3.9728571223813254,-3.518847177843032,-0.7968622157989137
1.2502628865090317,-0.49138002895181104,-0.06895147377236706,-0.7520246297285454,-1.2570701759214027,-4.35098774439187,-2.7675171599337323,2.0425923753052464,-0.6131039439172612
-0.47891261673006646,1.5450786933470115,-0.17717419019685104,-3.909336735625714,0.7646920712725876,-6.106065530928778,-4.125028144226895,2.3179988562805423,1.815927854815375
1.1805875728256703,-0.650131837895637,-1.5105987383687935,1.4072139803813923,-1.1013072727534787,1.3729627752196218,1.0859643684358864,-0.18807685854149483,-3.3166558140290032
-0.6980576055645077,0.7495689612012737,-0.6581687530256505,-0.7380402573376545,0.677660913926184,1.0569794446403973,0.8007348261590936,-0.29921214888043474,-0.033816393308431864
-0.22114037531484335,-0.42662888229437035,1.3156679866350172,-0.2232050441397565,0.783038052667064,0.9627432041950718,0.7054490073716181,-0.17288224848207526,1.8520851891875016
0.7022072915670426,0.6419407249249225,0.19642343383872196,-1.5013557756934683,-2.087522549778314,-4.40960583737802,-2.9015533721434075,2.8109862252295574,1.195187803171621
-0.031878807476139005,0.7138673193066969,0.7904484282210155,0.9862110966653284,0.09351311671410795,2.1864901961581005,1.4344231688654496,-1.5186727317759652,1.9613269473808537
0.7749216236291278,-0.2580115801206767,0.48605044147346377,1.0679473339400063,1.056139696120863,-0.9147832284255971,-0.46850224853532624,-1.691956314121519,0.5090731499125027
