input_0,input_1,input_2,input_3,input_4,input_5,input_6,output_0,output_1,output_2
-1.0664215062557563,0.6151670514294818,0.14406731147057833,-1.6039133288400056,0.7514627215049728,0.8731786650855168,-1.2605344104402552,0.44820723452394234,0.41125897016877994,0.9549514717438724
-0.6193980290153677,-1.6055476074854287,0.19847657874120106,-0.9229253278746528,1.3751259736326054,-0.3219226941249891,0.6765335954104928,0.36129497857681325,-0.2317201317670058,0.06211121001769597
0.9492328012532623,1.4513802867500443,-1.2586370203401154,-0.49432485214719274,-0.8176612320732175,-0.7122861429403925,1.1639976124707252,-0.6072071217651147,0.11635129268768794,-0.1004491038110335
0.15559138334667644,2.1117720962275475,1.051784854746817,-0.47311189974948403,-0.6378748999606234,1.6125317833963706,0.0023053061170097387,-0.33399061182100237,0.5114987503932119,0.38690393433118503
0.04290079059529954,-1.1512100730962824,-0.22761002977108902,0.6084593642914874,-1.2608075227354927,0.20657476983173517,0.21395838400871295,-0.29561340980952266,0.18245403009570318,-0.30397588358910527
-0.5014342446096902,0.540458351503269,0.8351648647505149,1.0181972375083002,-0.17557398297145266,0.6629605162141264,-1.2558106635014592,0.10786764429043753,-0.1836290033155419,0.05081692403224103
-0.4514571525870676,0.10933364143106428,1.3338513928663,-0.5438411303120548,-0.8979587361096409,-0.668588603543122,0.6459272354732544,0.024355326621632575,-0.9916953363891741,0.14745785358975486
-0.7264177161838272,-0.09273562013291423,0.6375484801677486,0.49358640344433646,0.717997477749554,0.7176308136134346,-1.2038832071589594,0.3922155419970364,0.037338279407688114,0.21132409368731916
-0.6478889129219612,-0.40801812405140625,-1.736461316260381,-1.3429757074959232,-1.06696660467658,-0.1456140511378974,0.7289700149552457,0.05703228066874787,0.5678830104186662,0.3063171304847734
-0.7207231451154384,-0.49793255909146583,0.3753380812141292,1.6971751089870406,-0.6658517358256094,-1.1104299832725981,2.4817125433667275,0.030950789343414428,-0.5857393691128647,-1.2118506879970457
-0.7614976662496569,0.009908327216516195,-0.7649100318704174,-2.199986436412901,-2.056119709265202,-1.9854380719117237,-1.3955024273285306,-0.09510486633151784,-0.6466997507684069,1.0747092996519985
0.11152337273724189,-0.7885653026413401,-1.1268460803111036,1.0233681063019577,-0.72436542761459,-0.35603448183483366,-0.91815774392792,-0.19400460830046234,0.10581750138632742,-0.12684377808693872
-1.3237747284270485,-1.256733441131698,-0.11225170018951058,-1.1823747416935608,0.5364835178027062,0.3739522932558078,-2.9041831413393826,0.40845056830543264,0.10690469651349213,1.3276613083235258
0.1495648611736523,0.47707949880299527,-0.18344764871995178,1.8327228117576826,-0.05309342157813619,0.16051760833252027,-0.05323273576845379,-0.05347701993877055,0.11771169890835875,-0.5887049377313958
0.7317202471700256,0.5199194804259846,-1.6258808860129261,-0.949628092309139,0.14844539844963883,1.585579080709126,-0.39547146469892497,-0.21067741969184456,1.667844579511916,0.3884309087987616
-0.30949414635413924,-1.366624459529178,-1.4598212598524314,-0.35081245517494897,-0.13617970392948894,1.1691350675789443,-0.43975865889343907,0.13303488779373762,1.243954951376038,0.16244723667742916
1.6499472637016082,0.880217325789388,0.5951142662965061,-1.2879720897504419,-1.3433266649532793,-2.228086670636044,-1.3773463764589784,-0.9999305404639591,-1.0465130810512808,0.8365389876089546
-0.05055427749858381,1.1685868023562493,0.16997064514750793,-0.12095221519615995,1.0279035946186417,-1.2219302517164006,-0.10408324715298753,0.20980387471317397,-0.8025188159184352,0.14442342585954784
0.44652770875914743,0.571532578150484,0.4355392307139976,1.6700774568599364,0.3029889653673397,-0.9506802605252693,0.42105610681865185,-0.10382477453031762,-0.5762681222997396,-0.6140227623936524
0.268534719236363,-1.0237565784265723,-1.0921708966145391,-0.5772140823483537,-2.0088024824981905,-2.1361756522241446,0.5497657943964334,-0.4219555414074545,-0.34670124252537193,0.04946874014352757
-0.568861116044632,0.5638607319167696,-1.2577933019201701,0.8674501982106166,0.8073021674984711,1.6381970260310437,1.612385026426967,0.33462145320810777,1.5312589748085061,-0.7842020805810818
-0.28232102107517837,0.1190893917187135,-0.4827115758084382,0.32516355402225167,-0.059105651932314915,-1.0767550026219819,1.9741018136881416,0.07867217598484087,-0.2964210049233604,-0.6474162407196377
-0.898171203202754,0.6949682777700734,-1.5158396461786015,-0.42150028141587803,-0.05470532798868325,-0.9146948646067836,-0.4316345041918018,0.31937390154842565,0.02720547245930533,0.3271752125606427
-0.12027509365359548,0.3458196384021175,-1.623038997130184,-2.0455839480612816,0.47246275832015455,0.5595572699367306,-0.16815299543429807,0.2089159103710767,0.8793906509326254,0.7377237557993052
-0.2438781486877613,0.9598344119135285,-2.1802058731105105,-0.24124338553942573,0.1409903652434864,0.07886831820298855,0.203270167241295,0.14493023224124996,0.6415416057028632,0.060399532094448
-0.5143413500850129,0.002124190612314336,0.5384976267006105,-0.5079070680768308,-0.2709033892705673,0.9013108313389611,0.0378366627548675,0.023240754376320644,0.3727175489136977,0.23028802079557148
