sem_0,sem_1,sem_2,sem_3,sem_4,sem_5
-0.4260145785325822,-0.10885087120268166,0.5151412287360744,0.10737979626914186,0.5182207742001368,-0.36340545709330685
-0.9089432001503931,-1.2918119047060386,0.5591351116860814,-0.5264707729484361,1.947423438545536,1.1241256447433268
-0.44527693701347437,0.12324377641068533,2.9583822266164432,2.81136110571908,3.402643632153294,-3.25496899747541
-0.44093039080323637,-0.27305810019160387,2.4450727049213032,2.2045459534917646,2.6523306448364457,-2.664703532798282
2.3231159206709204,1.9322697219521368,-2.248163845081787,-0.5548410729655878,-4.5129242130749265,-0.3943364290853113
-0.5269422704944899,-0.23270478820472856,-0.5204046984076806,-0.9740506832560317,-0.26186992448915236,0.8534367648372239
0.5435518672133052,0.46233574280128376,-0.3177921904377025,0.14459489334910153,-0.7865168721837097,-0.2486181631179915
1.1513332544158792,0.24747311073654346,-0.6642383206242019,0.7151505926119697,-0.7337118523804471,0.4872208243809025
-0.6472875083053693,-0.03595805773922428,-0.15691428866429666,-0.7639436038315371,-0.3009871884861815,0.16126239041778875
-0.9731527204033852,-0.10230067129208807,0.8914287388891032,-0.11673740699580923,1.1218596058433201,-0.8365469490178694
-0.06701849073392882,-0.5406894093770278,1.120962022115481,0.9225428435653751,1.1927988132725418,-0.6092250175477341
-0.2896675931079654,0.1370360031673578,1.3639918348063158,0.710036058052381,0.9809786539651462,-1.4456886049613988
-0.08781972210160872,1.25178750632986,0.7055921486582539,0.39574845101409556,-0.3412015448980348,-2.3215023202248277
0.36474959174654736,-0.007620824685954234,2.462252096960213,2.0840902414387705,2.9287054332213973,-1.5356595206557437
0.029277678643124288,-1.2715223065840107,1.7877860235852687,1.6620936924796417,-1.1441612759954802,3.4150485399092343
0.26935918476309256,-0.21582576359668074,-0.5264273125656717,-0.39392172899493344,-0.3889390997745202,0.9392466538891503
0.11098311276557492,-0.3248313552621964,-0.28631671663884317,-0.3856561460744187,0.08114409012590287,0.8570741312896066
-0.16933640727651933,-0.4065226572756269,-0.8926576849931535,-1.1167553394312888,-0.3014829724086588,1.737338987363108
-1.1497410847462528,-0.22314236884562424,0.4129802417763139,-0.6650433575616759,0.7929580314716443,-0.2194575314631348
-0.24040842633781762,-0.38250318165334124,-0.7350240325750023,-1.045596069942252,-0.18497354578798117,1.4991844847687688
-0.4670642574782542,-0.22703888007460218,1.60603088979297,1.0536196905969915,1.6404707416024733,-1.3305603071038328
3.672312441053718,-0.06129480648490669,-5.743782337752336,-2.0746692435870866,-6.00110444094743,6.179043803029252
-0.7790703970302677,0.16297203568680715,3.8550528239714046,3.6720285347608312,4.4590881593836755,-4.310493930633548
-0.6014653724107454,0.1026362633643839,2.005801165648343,1.138375282215472,1.9073757304997385,-2.0336883959893246
0.10854632509726007,-0.09486698923701879,-0.947259914946992,-0.6566251711719356,-0.7623642788728979,1.1299500400792537
0.01221304139125294,-1.5138984431549969,-1.7943564427688465,-1.926118497229085,-0.3818267343077904,3.924074198006237
-0.2571912232268084,-0.015171476607045271,0.18385111958275058,0.020019078067264218,0.1371057862607234,-0.1275113493012845
-0.597794959266012,-0.11533851864632047,0.7431267432955645,0.04332854865488456,0.7008133916746505,-0.6117831963328505
0.00057626032477439,-0.4093840947478705,0.292573656127661,0.37311524401952717,0.7038637917171245,0.05973056223167231
1.287264019419818,-1.9637429565888438,-3.2516247521001262,-1.4856079536723032,-1.64969064515799,5.957630122099822
-0.13880437862301986,-0.38673773600470046,0.3461348864623001,0.25799340947802274,0.5905893603956388,0.08787150635979915
0.004600392612277543,0.14337123939915786,0.09613093185201708,0.09408817997862108,-0.12350346024637898,-0.17302109779597186
-0.13872602818719626,-0.2885443933225834,-1.1354557108869623,-1.1509022922189622,-0.6225821254913589,1.7825863461971467
-0.4821289131754066,0.07307159154564079,2.5048730547936255,2.088440552424389,2.755843730298635,-2.5379254354437957
-0.7941748991483883,0.7095894764320371,1.2479995354498248,0.4848416450868411,0.929613532065867,-2.4662057875397836
-0.8834587170276493,0.6804425663406877,0.9101605233704039,0.5388629422593193,0.5491773038820563,-2.241504186056621
1.694074774464383,1.0469450549568624,-1.7172687542035252,-0.25957032719105844,-2.975018311020356,0.30739198045938515
-0.061647620116251925,1.0626193294077946,0.6516422502538918,0.47684075296093814,-0.30087627229407704,-2.108456159059307
-0.9072218116095303,-0.17613846549422046,0.9072986169600153,-0.07055117821146811,1.1619932857896484,-0.7227086738459324
-0.19101156558391602,-1.204818153101915,0.049154498316791126,-0.1434365856102847,1.486097645064902,1.5500595718577714
-2.951446332337894,-0.05028268366277043,3.8671078148489735,1.201919960394431,4.485392789387662,-3.800559638443439
-1.3601691390600021,0.0764636472178744,3.6019737941044596,2.3468093773335887,3.7938911329341853,-3.841790229536535
-0.5070306490355312,0.02876180477978639,0.7026351239592545,0.18637987936833128,0.585923994554604,-0.7496639409512965
-0.19156494302409593,-0.40802976369400085,-0.6504452937040005,-0.9452161503272202,-0.10803075707346382,1.411438861981987
0.49646511550104777,-0.4157626931946343,-0.08088334164597535,0.36913420861060536,0.3874370073924402,0.7618270929267754
-1.8936247164440396,0.148868858262143,2.5636997608386225,0.8505906361387305,2.934867492028546,-2.7824211017398346
0.22824700575005386,0.2623946437817243,-0.3647308905404206,-0.09353027286207072,-0.5407016389892949,-0.03801211150635786
-0.44415851956818597,0.976801135858827,4.780979072911128,1.754383461593108,2.0681173801893364,-3.573248233624877
-0.16205817780474857,-0.03954305525234609,0.18828288103050395,0.056626938409387664,0.1780945697363322,-0.027972091865333143
-1.5064991496187365,0.7059301300296925,3.7471319173577182,2.599546224307135,3.2862925512857446,-4.950687180309774
