input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,output_0,output_1,output_2
-0.5601449118226967,-0.6572446118707128,0.2142701979312925,0.4156737622293463,0.06790337580060696,1.1270370613979732,0.765243415516573,1.1852144412882586,-3.450121701322576,-1.1286492484623845,-0.815908035394703,-0.3230185760139987,0.7998679328585927,0.2357357628453241
-0.6497042616856841,0.5477634722840692,-1.5344423050676506,-0.19095262013104805,-0.27534161466826396,0.22095718851318996,2.2983928664143245,0.6229298775924936,0.2283759777547989,0.20579089348232657,0.12422177945362418,-0.6900396629346857,-0.048071342280454094,0.13286170119486468
-0.7521958189797352,-1.423445005223877,0.01754349423072396,-2.0212965752723036,-1.7923409320025234,-0.6204675894857606,1.0261134952599946,-0.8657453280838416,0.2409644412052448,1.8253769898124557,-0.19075855209096243,-0.336950903528378,0.7273180094770703,-0.5643087425321328
0.8847059901271768,-0.8116583509474458,1.865813853789548,0.2566934584886579,-0.1293280864221727,-0.5878979411503398,-1.6042873770427464,-1.1286117232022066,0.08182749135332658,-1.2686893532867696,-0.3861399105566346,0.7702959842085787,-0.23418054667965996,-0.49810636888035387
-0.29896602239305486,-0.7186733759576203,0.2507673876102675,-1.0356656157245407,-0.3600540693722081,-1.6765454616012858,0.5396231464063662,0.6291844593434809,-1.9785183528676342,1.2513885374968337,-0.38557897396552254,-0.1877929424897388,0.968988446100078,-1.0397880862981328
-0.10387606826039514,0.3333619924550824,0.9980860719285094,0.767798531003638,-0.12391495743298145,-0.4042292779895622,0.9575867407145574,0.7789281169098266,-1.46270537737291,0.18308873675313017,0.591152910477296,-0.2728963057180467,0.22896488944520793,-0.09036701398085986
-0.7710328226339815,-0.5152019998172925,-0.7170716278358527,-0.8036271304015884,-1.0164644386568986,1.9146960318514918,0.379638457510617,2.0116014402693434,-1.1024669054905294,0.7752423612939436,0.6519462796581164,-0.12545160774927094,0.4430015489447824,1.1083293020237823
0.47410799985871566,-0.19003163564891756,-0.34641566359029613,-0.1658930283220811,0.2606885214266602,-0.9373476222202093,-2.3289785687949034,-0.4625999212042454,1.691172354098052,-1.5875811167885072,0.8934884113206513,0.7619582017528267,-0.6576769451656842,-0.32700998888666233
-1.3860620618079573,0.617225168259672,-1.3818622534384362,-0.1354832769314724,0.2175732700259489,1.332321094175736,2.5419410531840225,1.1713082123666798,0.9436450870698408,-0.8653468424521991,0.8068453443417293,-0.9063301819495776,-0.20665784542451893,0.8716172592093206
0.9296320213793267,-0.5971310290936621,-0.58086854928449,-0.6147765538820505,1.027309350762283,-0.3584289792934678,-0.6649043371190397,-0.9552252993858328,-1.6064579534782464,-0.4041522055340303,-0.4466836309250117,0.4736201530955688,0.7871602161800084,-0.34305639435970897
-0.4981051110054214,-0.34210887278449365,0.03578797446080464,-0.6731561395284691,0.5954830955991534,-1.4285813428293908,0.5612834661434628,0.4835760584420789,-0.005381745450607996,-0.20090334030254872,0.9311031156269387,-0.27165424338596944,0.29446982232726854,-0.6562891884111447
-2.474571239734694,-0.20618671747629014,0.31282422386095765,-1.6592925360182917,-1.3228841849156256,-0.4389574322303797,0.9397408283017423,1.3569038625780592,0.9033844122389815,1.2135116547467286,-0.39032631217721536,-0.6785842292714184,0.25109627420040653,-0.5188725031163842
0.4929747747298137,0.4170338458048118,1.4790687381829444,-0.23100321175930905,-0.021507597011446687,0.7369399816452897,0.13748734601954993,-0.1583456368809457,0.06826949604502523,-1.5026168115548109,1.2622323642976627,-0.046056378762263706,0.11787091111404062,0.8392315856613988
-0.044655581863128305,-0.550340033742766,0.09318618939278611,-0.41640526528759114,0.7490356205989644,-1.058892850936844,-0.3940614360081447,-0.01976091762731154,0.5711369046665447,-0.482136538360267,-0.1561539111184116,0.07927890515693532,-0.0611650645214729,-0.6858340511219726
1.3610999339883703,-0.04952583528952431,0.14563171307303996,0.8172757410381035,1.0044285954566181,0.08126732179149444,-0.7040979111004341,1.272425413798423,0.2722060593009461,-0.4074258065380476,-0.03201016141710766,0.4620394615915517,-0.490168835275525,0.02300714968510551
-1.7999965581231234,-1.732497107359601,0.08989492936495713,0.4673925738077782,-0.7936012349992794,-1.00843291450048,1.5755826605686527,-1.3221256210080974,1.2289308068071143,-0.09087409311799051,1.1141225169591398,-0.8503703915936335,-0.6034191156363385,-0.08421662032942448
-0.6458340184931985,-0.870309441496683,-0.8979245170355172,0.9987876065831562,0.16778598821958068,-0.6954276087458355,-0.5273410438893302,-1.9123546290807896,2.2620927450749653,-0.39250589442812894,1.982613468411758,0.14747375930081827,-1.1153556177414012,0.1615742191719537
-0.2571623138025192,0.3169742768620671,-0.16665581556193543,-1.0962678764390112,0.7799844201890707,-1.9495466211326138,1.654626724950077,2.521587732903349,-1.1227859554139032,-0.18867544694088612,0.6766445093384709,-0.4379661837250209,0.866675449917457,-0.938102368107213
0.9823076155146326,0.2680836357793496,-0.3700166269725433,0.4062269048675876,-0.8598895026478643,0.2827400524889831,-0.2143561223397261,-0.167031497277534,1.0771423395629804,-1.4516682596131127,2.652751340446245,0.19560577100461,-0.5465014966966792,0.9275531975691815
0.35706604160376987,0.08620428296094805,1.2002259231409909,-0.02908129005099056,-1.9489461757893851,-0.7426287588785544,-1.1864600087971664,-0.7439793809069684,0.6667522791586771,-0.8723146519121109,0.45429055215912595,0.43620971524278984,-0.26076045659675745,-0.3801152476630249
-0.12994421695978747,0.10549322673362461,2.0914297926098726,0.7858180744257705,-0.1039442458581189,0.9295263845222976,0.13535982207744612,0.12769889285715735,-1.001426420122878,-0.3107010242994277,0.6566650165660329,-0.09024602923798285,0.01879761812079426,0.7414532328451005
0.1343376472012643,1.2086683615963636,-0.4540775937187844,-1.0904211704753235,-1.2175717662404413,-1.2424423884449967,1.0734775390234161,0.7865305290636381,-0.3479401514014813,0.0017997182646239578,-1.286861089395629,-0.3359497032815488,0.4937850744097244,-1.1091773645779526
0.15843327707390314,0.8056781709528099,-0.5715544469987152,0.8830159750724265,-0.9256822306330068,-1.3957467565192248,-1.6175604954268872,-1.5418671763282608,1.3895332988787772,1.3453416700758394,-0.17570566597686188,0.5106201806507703,-0.8376060849118653,-0.6988261724982957
1.2738852583485758,0.6753941987500013,-0.4078567106974059,-0.19064894284338815,-0.16447524994240975,-0.9756533387865045,-2.182800303454952,-0.5758984585622304,-0.18547013196302836,-0.340570853076685,-0.5094743647106895,0.9467975300814401,0.13354478017861227,-0.6511341969888906
-1.4741953717223533,-0.5973126877174647,-0.30626932005413976,-0.9271345412896261,-0.5276140014663578,-0.013590513994566154,1.834257971428224,2.873425409736373,-0.1307602375291984,-0.5933621410982705,1.229875706428298,-0.7435783837553029,0.3981577717882617,0.11348082746332272
0.09877607329867456,0.10226888887682507,-0.3030134322259315,0.7948796344962508,1.5182161944663624,-0.002815572156071512,-0.8067510843461985,-0.4035948450298953,0.9951671236801526,-0.6815070191299716,0.23834274192501387,0.27678601155809557,-0.7044384334965536,0.03759929236955335
-0.36935797381193813,-0.6955633636959717,0.5894575477689082,0.8702900081154951,0.6718240561803834,1.4890445040215095,0.23487863505747622,0.5873600717159964,0.6082677273065124,-0.16205062503362463,-0.473288168060172,-0.161496223286173,-0.5991246948712035,0.6207494566172871
-0.6758147321103918,0.6713160460487457,0.20961762492102817,-1.3540047836977067,-0.032992114025133155,1.0790093025819416,0.7307492572299863,-1.6002710474734632,-0.6854940939291397,-0.8870142817849072,0.7100599648430872,-0.3044857194325659,0.8945896075110333,0.8623497882183273
-1.1056069543746265,-0.05971968979515664,-0.8425068575602052,0.0726628838904281,2.0449485153771767,-0.5068300703171985,0.8598726649316482,-0.06668883323059252,0.8600296228832107,-0.4180049534164961,-0.9281195744229362,-0.5332193747892028,-0.3672791174406086,-0.4878634135170582
1.1022360485165668,-0.7459059915645274,1.1921576473537046,-0.8700769132368209,1.132355750598822,0.41510284391898516,-0.8871120292215885,-0.08002534168434208,0.849887922832691,0.5150140125516178,-1.285803792315492,0.49497234587057215,0.10470542540909536,-0.285787461640649
-0.18183661081479444,-0.9754684744756644,-0.14533908779446067,-1.0354984674564187,0.753987836353515,-1.5695591381839193,1.2320933986736742,1.9148010665103259,0.47431102405616127,1.5854254875950913,0.10638615737834244,-0.4382196795098565,0.3173539327510227,-0.8572764760625781
1.0784536833383798,-0.28705544149884027,-0.24932258959753995,0.28222080288089346,0.613672025884856,-0.11129064972742408,-1.1158085063029062,-1.8043396058892862,1.6837896922013569,1.107827775451088,-1.934833080687035,0.5893348294886538,-0.7031232065709747,-0.5487341476644513
1.321571280792209,-1.7230527010949148,0.02646612675392864,0.9890084357479086,-0.08690785357096845,0.6187740959394693,-1.2292839653033965,0.2943865221636135,-0.2621862353322977,0.4252920060324436,-0.5653567715558115,0.6138881455906715,-0.45618177365987583,0.16216033360576287
-0.04333373224301376,-0.8286509150787587,-1.578040859864049,-0.6660400201225537,0.40058848391744695,1.2802792140739836,1.544829161183215,0.6865959849163084,-1.1356387663308867,-0.2920064991731018,-1.278015918417468,-0.5446663082109676,0.7447940871330404,0.25339165097307764
-0.6974477178186773,-0.08124754105298927,-1.1100441909932899,0.20669582790800653,-1.1540741680494138,-0.37734868205762173,-0.3558313509418708,-0.3738900494507782,1.7522592751779702,0.3415777164404456,0.7070906235596105,-0.043617554167494896,-0.6462653814225456,0.07624329888432387
0.2336908431927915,-0.2300048337628964,-0.0712533771031091,-0.6562213812288102,-0.6580011544364852,0.6793927399851751,-0.9915866712819916,-0.09346874759850807,-0.6717392190571632,0.36380913493779576,0.6623156215252859,0.35170310073167216,0.5636774027159164,0.546185071379179
1.7030200046643,-0.18756072455416434,-0.03626660463995491,1.0061628315861177,-0.6854410510576552,-0.7483006924362252,-1.9696058564361303,-0.9013715482517798,1.5381301940436012,0.2517068152204907,-0.03893518213592629,0.8512107722931618,-0.9332943970471436,-0.4214644543933782
-2.0631500228266626,-0.38808562952428527,1.2072484575520857,-1.783035386422042,1.400252215598173,-0.848144834528737,0.9554086919910626,0.17780553244309727,-1.1530765665562193,-1.2559939143369827,-0.9117048292579804,-0.7105230069995828,0.9791591835604625,-0.7111816571979845
0.6311761876374303,0.3973697538321337,-0.7244342394671716,-1.0630539376248735,0.5570816937421413,-1.228356397491815,0.8736319757504846,0.7899362556843117,-1.2275571070036357,-0.4199006822215709,-0.9782654791936299,-0.19296149406813454,0.7734745957007954,-0.9453310900269684
0.752048365443779,0.4533541310691882,-0.7174090763448573,0.12186135958973454,-0.28833178596276937,0.23463102001152605,-1.6558195507563522,-0.5973609923258727,-0.1904592171237594,-1.0419521873316127,-0.10377914820168915,0.5776460533889192,0.05899693534926352,0.0632647804091332
-0.4771079067913807,0.563653246960739,-1.1823010535797875,-0.7032179776729455,2.1370330075342254,1.32506311495256,1.9162221584908286,1.657815571462611,-0.4129565258351905,0.5517642793134743,-0.9185876810567855,-0.6552869212531891,0.5405079787767488,0.527829507312112
-0.133344638789506,-0.9053852787801481,-0.95748030257544,0.39645912317101945,0.6536456804477365,0.33795100245178405,0.12212709619371027,0.33787811658821315,-0.14770410580880505,1.3569197642752335,-1.4572142438553533,-0.1419898893562582,-0.06957071234357659,-0.17401428958220982
-0.8285905680760134,0.4796615386274161,-0.9379090621428003,-0.05280130252908071,0.14467488905672182,0.49726724688450274,0.32935444867763275,-0.37013912050996084,0.4289732332571716,-0.07739114047869215,0.10235862196963387,-0.23796163596620115,-0.06284661871288895,0.29724265238857495
-0.9143720285397569,0.31573768236305394,-0.2809020665264442,0.18796859028123197,0.7993187471414523,-1.871168655432701,-1.8136618189290517,-0.29483980000255927,0.2010204443461408,-1.4437815061559245,1.7420178272559799,0.3437113530092076,-0.27255388778262285,-0.5010069412995415
