input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.7822469,-0.79842615,0.7223074,0.47174126,0.25309515,0.8716209,0.3923524,0.6143452,-2.7637415,-0.7401336,-0.73777443,0.14290224,0.86362475,0.0,0.3834513,0.0,0.19816777,0.66846603,0.0592223,0.0,0.0,0.0,0.0,0.42735237,0.4422862,0.0,0.0,0.0,0.2747341,0.95698446,0.0,0.5644633,0.0,0.5822705,0.5221963,0.0,1.6400105,0.0,0.17073552,0.0,0.0,0.0,0.0,0.28152445,0.35652855,0.0,0.0,0.0,0.00896772,0.0,0.0,0.22604197,0.00063257664,0.007741563,0.67925334,0.034794435,0.2407075,0.0,0.22582172,0.0,0.0,0.0,0.58574075,0.7672594,0.6348247,0.36109516,0.36148605,0.27738678,0.4531031,0.0,0.0,1.2273831,0.46859753,0.0,0.4915465,-0.28011766,0.64727384,0.22902317
-0.72568834,1.6958624,-2.0781777,0.056543536,-0.7117346,-0.09866074,2.015429,0.2332068,-0.3698936,-0.13565245,0.73131996,0.0,0.0,0.0,0.25426525,0.2916634,0.90925944,0.080717474,0.0,0.0,0.37842748,0.0,0.4366067,0.4904223,0.0,0.0,0.088443175,0.65314794,0.0,0.11781125,0.0,0.033458143,0.011341602,0.0,0.3168484,0.882972,0.14418279,0.0,0.0,0.0,0.0,1.1505866,0.0,0.06879978,0.0,0.35487962,0.2671798,0.0,0.0,0.37897056,0.0,0.0,0.0,0.24648851,0.0,0.18461417,0.0,0.0,0.18377201,0.35782063,0.16142067,0.0,0.5622634,0.5364513,0.28624642,0.20123781,0.3964361,0.31464753,0.09692503,0.0,0.0,0.8423788,0.8553124,0.5778154,0.5736238,-0.61188626,-0.06885311,0.13837205
-0.7093848,-1.2797776,-0.28907388,-1.8590083,-1.8685912,-1.1369252,0.5747934,-0.68599397,0.2183358,1.4439753,0.20527211,0.0,0.0,0.0,0.44360942,0.031728685,0.65123415,0.0,0.78812855,0.0,0.07738464,0.0,1.2316345,0.81812435,0.0,0.0,0.0,0.7964427,0.0,0.0,0.0,0.5447245,0.25234932,1.11235,0.0,0.0,0.57304347,0.29225403,0.0,0.0,0.0,0.60905814,0.58168936,0.238442,0.2567738,0.19698068,0.3645909,0.0,0.0,0.03945473,0.0,0.38170522,0.29658476,0.16596225,0.24181405,0.5024627,0.0,0.19231047,0.07972283,0.49083573,0.0,0.0,0.8614038,0.43406478,1.0195358,0.33748195,0.24998325,0.034587488,1.0804839,0.0,0.0,1.3262831,0.4286179,0.099689744,0.0956368,-0.29272136,0.5859899,-0.47587192
1.0666529,-0.46031442,1.6564605,0.07562754,-0.2630562,-1.1226523,-0.9199247,-1.2629558,0.4596388,-1.4246554,0.2875786,0.6129302,0.0,0.27531266,0.0,0.0,0.0,0.0028612614,0.8494791,0.41064712,0.11626149,0.063310295,0.21997619,0.23972145,0.0,1.3338883,0.0,0.0,0.0,0.0,0.32823768,0.0,0.8651179,0.5731205,0.0,0.0,0.5885794,0.8158127,0.13029946,0.0,1.121563,0.0,0.5432781,0.5421235,0.39064923,0.7143237,0.42449358,0.0,0.26956183,0.82958734,0.0,0.5305221,0.7420347,0.23430763,0.5002477,0.5505884,0.698907,0.8142028,0.15359396,0.77372783,0.0,0.0,0.14088568,0.042352073,0.517941,0.0,0.0,0.28679746,0.4796251,0.0,0.0,0.5843688,0.20577034,0.07481725,0.24571116,0.70813566,-0.22602515,-0.41754365
-0.53264964,-0.49274552,0.4657467,-0.91509783,-0.2394668,-1.6204585,0.23387927,0.290948,-1.6335219,1.2828469,-0.59248984,0.0,0.0,0.0,0.4796659,0.0,0.0,0.7511417,0.7053829,0.0,0.0,0.0,1.1932616,0.98868275,0.0,0.06828292,0.0,0.7822212,0.0,0.0,0.0,1.1008501,0.0,1.1706052,0.0,0.0,0.5461087,0.28333622,0.0,0.0,0.0,0.0,0.0,0.047448587,0.32512748,0.28856477,0.28253952,0.0,0.22389694,0.0,0.0,0.6349815,0.6637951,0.0,0.35003415,0.44329506,0.0,0.0666859,0.0,0.41499203,0.0,0.0,1.1455485,0.275717,1.0735202,0.4512634,0.41559726,0.076487094,1.1393737,0.0,0.0,1.4264286,0.0,0.0,0.0,-0.15789405,0.7900993,-0.8947775
-0.13460082,0.5588315,0.9001665,0.9826675,-0.111910224,-0.326522,0.67206645,0.37196624,-1.3650672,0.27030212,0.4465273,0.3297263,0.0,0.0,0.35636413,0.0,0.3382268,0.30389994,0.0,0.0,0.03474003,0.0,0.3901797,0.8870154,0.0,0.12800254,0.0,0.0,0.42083302,0.0,0.047272474,0.13948499,0.0,0.010540813,0.0,0.0,0.49691436,0.35625845,0.11107816,0.0,0.0,0.43657652,0.0,0.020854827,0.060559563,0.24244428,0.28074834,0.0,0.0,0.09511668,0.0,0.15149829,0.1629836,0.15368107,0.12522462,0.21115367,0.0,0.0,0.03336188,0.16866435,0.006301157,0.0,0.45023173,0.29082188,0.37553298,0.26081052,0.046216633,0.26862764,0.32983422,0.0,0.0,0.8152944,0.39453182,0.057741053,0.36757177,-0.23482266,0.1651105,-0.05829848
-0.6597116,-0.80960685,-0.9827143,-1.2133954,-0.9333256,1.8944052,0.35739735,1.8269383,-0.6987467,0.57949805,0.85195607,0.0,0.107693985,0.476321,1.5957236,0.0,0.6490129,0.019135177,0.20414001,0.25113392,0.0,0.0,0.0,0.063712955,0.6040874,0.0,0.0,0.0,0.7970025,1.0718923,0.0,0.54059744,0.5686774,0.23136921,0.6422888,0.0036831573,1.5761856,0.19521451,0.0,0.0,0.0,1.5812523,0.0,0.4407527,0.7414208,0.0,0.0,0.0,0.0,0.0,0.0,0.03873777,0.0,0.85689574,0.48648483,0.11814171,0.043385535,0.34837806,0.6433175,0.0,0.018049642,0.0,0.22865722,1.0847694,0.7721003,0.0,0.022260707,0.77085876,0.31945312,0.0,0.0,1.2749977,1.273953,0.24135122,1.0312299,-0.10153548,0.34586978,0.99779665
1.037571,-0.3361528,-0.6051697,-0.20685846,0.1147807,-1.0705965,-1.6510497,-0.30362836,1.5329729,-1.6866528,0.8500534,0.08308397,0.0,0.6934247,0.0,0.24202399,0.0,0.0,0.88070303,0.9213292,0.1502218,0.57306355,0.0,0.0,0.0,0.89744294,0.46098763,0.0,0.0,0.0,0.57210803,0.0,1.395484,0.38373703,0.0,0.0,0.18180469,0.8730787,0.30745977,0.6132379,1.0209329,0.0,0.01478368,0.50851643,0.23511982,1.0577382,0.51213944,0.0,0.0,1.0706052,0.0,0.28785056,0.7835685,0.5075785,0.62392473,0.33660942,0.53476256,0.88992083,0.4176612,0.5835568,0.0,0.0,0.0,0.0,0.39154324,0.0,0.0,0.5343187,0.2905087,0.0,0.0,0.5381674,0.14098027,0.14657772,0.0,0.70058835,-0.5836894,-0.26679248
-1.8065397,0.94244266,-1.1269279,-0.001825396,0.34592915,1.2686665,2.0125859,0.5938082,0.89247745,-1.1454321,0.93477386,0.0,0.48711318,0.53839207,0.50149304,0.32859296,1.7907689,0.0,0.0,0.5188899,0.47752938,0.09235574,0.0,0.52192783,0.0,0.0,0.28572464,0.27118748,0.2445395,0.10471131,0.0,0.0,0.32620323,0.0,0.5180429,1.0062337,0.68056595,0.0,0.64590675,0.0,0.0,1.824539,0.0,0.29379818,0.0,0.39642164,0.48024344,0.0,0.0,0.44209987,0.0,0.0,0.0,0.8488854,0.0,0.13574137,0.0,0.0,0.74794066,0.11584973,0.22044349,0.0,0.51521873,0.92143935,0.475555,0.47498572,0.37984055,0.49087343,0.0,0.0,0.0,1.1979129,1.4152864,0.68848884,1.3250136,-0.80739725,-0.20278129,0.78925306
0.85145265,-0.6961348,-0.82894367,-0.44681782,1.229619,-0.89998746,-0.871494,-0.97151846,-1.4659173,-0.8347683,-0.38351688,0.0,0.2850458,0.0,0.0,0.0,0.0,0.7601261,0.14145134,0.0,0.0,0.40936196,0.0,0.0,0.6388527,0.8921647,0.0,0.7345057,0.0,0.61063737,0.0,0.99761814,0.04361099,1.5417526,0.0,0.0,0.69879246,0.9251039,0.0,0.0,0.53086656,0.0,0.0,0.420185,0.65476924,0.29872316,0.05144781,0.0,0.4270361,0.25142887,0.0,0.5207921,0.71448594,0.024178453,0.790485,0.2892881,0.34630823,0.48536617,0.0,0.30359107,0.2258063,0.0,0.8337484,0.5657491,0.731266,0.0037888996,0.022340432,0.23041074,0.65567696,0.0,0.0,1.0839202,0.27232984,0.0,0.14218137,0.43995598,0.63652176,-0.28094035
