input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.36672607,1.3645785,-1.2999932,0.84003747,0.2578811,-0.8876903,-0.24495895,1.4971896,0.21173626,1.0345984,0.5635621,0.0,1.5197959,0.0,0.92553765,0.9608065,0.0,0.0,0.0,0.9063659,0.0,0.6824188,0.59775287,0.6443387,0.28890494,0.4105991,0.0660987,0.04245936,0.16143006,0.5444501,0.0,0.0,0.27854115,0.25130275,1.3731294,0.0,0.0,0.07652041,0.0,0.41780823,0.0,0.80144835,0.21133406,0.9847745,0.22736987,0.930386,0.0,0.4090641,0.13855356,0.59391665,0.8699087,0.45351323,0.9162962,0.0,1.0856953,0.807867,0.0,0.0,0.7154398,0.0,0.37502062,0.3217698,0.2020526,0.0,0.0,0.24094836,0.0,0.26621693,0.0,0.0,0.1091102,1.0487895,0.0,0.30039555,0.64651406,-0.08343618
-0.2560236,0.3445548,-1.6644866,-0.9446874,-1.011328,-1.3342582,-0.04217887,0.24923731,0.43066835,1.633722,0.06985818,0.0,0.34347904,0.0,0.35393682,0.079101205,0.0,0.0,0.3007546,0.0,0.0,0.4856866,0.6998508,0.01839377,0.47256833,0.0,0.0,0.09363871,0.3485522,1.4142904,0.0,0.0,0.0,0.0,1.0705769,0.0,0.10705489,0.4226077,0.0,0.005528748,0.0,1.0024183,0.5719747,0.8513702,0.14590448,0.51786864,0.0,0.14486443,0.1958597,0.41051558,0.5774025,0.46365198,0.6871557,0.1089026,0.46207356,0.77202094,0.0,0.0,0.055550613,0.0,0.42271137,0.39947093,0.0,0.04511994,0.0,0.0,0.0,0.5283933,0.0111669935,0.22971004,0.0,0.8102871,0.0,0.29528788,0.6427944,0.3514868
0.26679987,-1.0292428,1.4796648,1.939408,0.4934478,-0.24269746,-1.3288645,1.3561919,-1.3561028,0.0,0.93091464,0.0,0.94901466,0.0,0.1325081,1.6764311,0.9674908,0.0,0.0,1.0254225,0.19658913,0.9126803,0.5596319,0.0,0.0,0.45091587,0.0,0.0,0.0,0.0,0.0,0.58459437,0.0,1.2740178,0.0,0.0,0.0,0.0,0.25487238,0.53508747,0.22158185,0.31543833,0.54059696,0.82110286,0.6478576,1.3739047,0.0,0.43895558,0.26309898,0.3617805,0.21730995,0.11619717,0.4334583,0.0,0.6095848,0.0,0.0,0.53080493,0.7993458,0.18708177,0.27993023,0.3463769,0.42545614,0.0,0.0,0.57061106,0.0,0.0,0.0,0.0,0.20525368,0.5503913,0.14922552,-0.0518829,-0.10269563,0.29319835
0.66681826,2.0559332,-0.16015421,0.25916177,-0.326924,0.6603929,0.9227796,-0.38505185,0.9454418,0.11583507,0.4722124,0.0,0.42886987,0.573004,0.4227327,0.0,0.43847543,0.0,0.7840909,0.44565296,0.0,0.24425948,0.40537888,0.9631899,1.254247,0.0310011,0.0,0.4982743,1.0374163,0.0,0.0,0.0,0.37708986,0.0,0.109656535,0.0,0.4899888,0.0,0.6809625,0.5458163,0.0,0.29096675,0.45793664,0.2681295,0.4188136,0.46974984,0.0,0.5042007,0.0030345172,0.2945832,0.1470789,0.26624233,0.0,0.0,0.9629781,0.39132383,0.24596602,0.19113253,0.9627037,0.6752312,0.4375388,0.28856537,0.0,0.0,0.0,0.47691035,0.0,0.20064774,0.0,0.0,0.96822745,0.5132545,0.0,-0.37788355,-0.11856278,-0.3035619
1.0461951,-0.05885657,1.141921,0.09063605,-0.6634792,0.14745452,-0.37096563,-0.6324552,-0.9236241,0.0,0.4924618,0.0,0.0,0.38253188,0.0,0.3165151,1.3718919,0.0,0.4892973,0.0,0.058580235,0.38444933,0.58453524,0.0,0.83450365,0.1832604,0.0,0.0,0.0,0.0,0.0,0.8906957,0.0,0.20084651,0.0,0.0,0.49269006,0.0,0.7350167,0.11147557,1.0453944,0.24375947,0.5643211,0.46269462,0.96199924,0.9457116,0.03463961,0.62284,0.27285883,0.46309125,0.0,0.1574985,0.0,0.18678993,0.1786778,0.0,0.0,0.75273126,0.5190841,0.876079,0.7101369,0.62655425,0.0,0.0,0.0,0.7669123,0.0,0.0,0.0,0.0,0.34782782,0.0,0.25777268,-0.3175483,-0.567625,0.69156975
0.6883345,1.4321697,0.07671591,-1.3128496,0.77362275,1.3629019,1.0272003,0.38518515,2.065329,0.21731888,0.23419952,0.33320236,0.00029304624,0.39160368,0.925433,0.0,0.0,0.0,0.497357,1.1116972,0.0,0.16340163,0.038731933,0.81608045,0.31276575,0.2734766,0.2266427,1.3719354,1.5929251,0.025809005,0.0,0.0,0.71346784,0.0,0.5193051,0.032451004,0.8290676,0.49780264,0.5379618,0.6891044,0.3934958,0.0,0.051691525,0.0,0.11885075,0.23157945,0.0,0.6440904,0.0,0.08554798,0.70678896,0.4121619,0.0,0.11580878,1.5628985,1.0283486,0.08067438,0.039518893,1.7280805,0.63795894,0.19066902,0.28185996,0.0,0.4042334,0.0,0.0,0.0,0.0,0.13926986,0.61009425,0.94240296,1.0204253,0.0,-0.45108995,0.022481568,-1.5012012
0.06655552,0.97132427,-0.81630445,-1.2903465,0.4217602,0.60380757,-1.0242788,-0.82722634,0.75493985,0.0,0.0,0.0,0.0,0.0,0.2745779,0.015031129,0.0,0.24412048,0.71901876,0.44196796,0.0,0.0,0.15631926,0.39568746,0.55910933,0.46751356,0.27670175,1.3120525,0.92375207,0.671492,0.0,0.0,0.0,0.0,0.5324024,0.401809,0.30154836,0.6557361,0.37294132,0.0,0.6896468,0.15447676,0.1926049,0.01202631,0.27895415,0.4735042,0.0,0.33080497,0.0,0.27169442,0.6766425,0.38898867,0.055491045,0.0,0.84152544,0.47825888,0.0,0.27806523,0.8772153,0.24796462,0.34234756,0.33781853,0.0,0.1202562,0.0,0.0,0.0,0.10808523,0.0,0.26675144,0.32962185,0.64446914,0.0,-0.20967066,0.08386095,-0.5125133
1.6466995,0.06878956,1.8607763,0.5663267,0.27300638,0.1667102,-0.12373631,-0.7429292,-0.69164777,0.0,0.69172704,0.0,0.018868089,0.76523584,0.30158785,0.01103273,1.3837496,0.0,0.33837903,0.5018226,0.16878085,0.17091872,0.24805033,0.0,0.8794528,0.1753054,0.0,0.0,0.14884168,0.0,0.0,0.7509317,0.0,0.8639889,0.0,0.0,0.7727245,0.0,1.1325375,0.40652633,1.472362,0.071808785,0.5197571,0.24325061,1.0472814,0.8846971,0.0,0.952798,0.20594972,0.35827214,0.05953332,0.25182778,0.0,0.40043902,0.38611794,0.0,0.0,0.91146713,1.0892453,1.219575,0.7750497,0.76290107,0.0,0.011928774,0.0,0.908452,0.0,0.0,0.0,0.0,0.721314,0.14847478,0.07604256,-0.51404655,-0.80141795,0.3663294
-0.26873228,-0.7728827,-0.4994976,-1.2367276,-0.7229702,-0.37056077,-0.44392237,-0.3639203,-0.0075197085,0.51984906,0.0,0.0,0.0,0.0,0.0,0.19704437,0.119124964,0.0,0.27258855,0.0,0.0,0.33805436,0.57253677,0.0,0.21206546,0.0,0.039492995,0.09673134,0.10709694,1.0079477,0.0,0.5721082,0.0,0.0,0.26679373,0.26438525,0.15733075,0.16626534,0.0,0.0,0.17287436,0.49377978,0.4802392,0.6856973,0.26372206,0.59451544,0.0,0.20832057,0.17679843,0.37021992,0.24449486,0.17793733,0.2458687,0.216651,0.08141713,0.22024484,0.0,0.005385205,0.0,0.0,0.4095131,0.28828847,0.0,0.0,0.0,0.04232596,0.0,0.377462,0.0,0.0,0.0,0.33167484,0.11301778,0.17456499,0.17303573,0.5006527
0.9719736,0.023583429,0.39996165,0.6176198,-1.119461,-0.88226867,0.7809144,-1.1877692,-1.3327303,0.0,0.71574426,0.0,0.35125083,0.38007298,0.046936214,0.067928016,1.5991805,0.0,0.7513627,0.0,0.60107005,0.25338915,0.71430933,0.0,1.3451568,0.0,0.0,0.0,0.0,0.12698252,0.38650948,0.5344135,0.0,0.06950294,0.0,0.0,0.3972908,0.0,0.3964162,0.05880758,0.2599267,0.49077928,0.49713582,0.6700375,0.7918595,0.9639454,0.18072006,0.42852458,0.5824814,0.41144702,0.0,0.2938912,0.0,0.23799695,0.065008156,0.0,0.0,0.720774,0.26721078,0.6899751,0.5697205,0.5722885,0.0,0.0,0.0,0.79642236,0.0,0.30004382,0.0,0.0,0.44712928,0.0,0.22363488,-0.16491607,-0.343332,0.8823254
