sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9,sem_10,sem_11
-0.39696540669233515,1.4131053670845373,-1.1292804291365113,0.8803505695020972,0.2563979554783352,-0.8852064298876636,-0.3305912653938052,2.0026051109451912,0.1921097642745423,0.2531303210031462,0.6790809928372638,-0.03113814903459693
-0.3825312213230711,0.27392282993446704,-1.8248168763924244,-1.1528993003566042,-1.070484832889353,-1.3921802905254124,-0.01449392328569276,0.16807464472369507,0.5552080999459066,0.21306208849104213,0.4386026434287875,0.5128510874630644
0.5091949011857307,-0.9478318973355573,0.9979892504144317,1.7765135459926271,0.17597883344301005,-0.35602512899941424,-1.5811441363581769,1.6435815984108662,-1.4390274965420098,-0.6608941251578471,0.24638319822422178,0.024294727489874924
0.5514288324938067,1.9106535549753856,-0.025125851250678878,0.08009506560985932,-0.36978576722803946,0.8759210912038583,1.4637678640550496,-0.6115815590845296,1.12843974239767,-0.14849221370761242,-0.09651968282372342,-0.4953974760521351
1.0785230493674425,-0.15338791973374263,1.1514078991719852,0.01243902462061447,-0.773994401592896,0.1181302529748079,-0.4502988711995692,-0.7558684449380456,-1.0284193198599445,-0.5054509991164468,-0.808143845996576,0.7699031161295206
0.6187717440120352,1.3361571898839741,0.27333253287977566,-1.2804259202062078,1.0615641974383192,1.1614379203412506,1.387435534702939,0.19002881144486902,2.298696028013215,-0.009046954179490446,0.20480315932124504,-1.7179185801378858
0.11294247821024822,0.7278423732951752,-0.8728178623366005,-1.4369311076585083,0.2907514714961304,0.8553289421594612,-1.0248656271770251,-1.0878057186579984,1.1211931310382894,-0.28709275728296785,0.22792127498637127,-0.7858075160299575
1.6928053987078222,-0.02220118617769739,1.7151887419030591,0.2758934391270206,0.04971259150638171,0.04355830542365455,0.05931087386399378,-1.21543275266116,-0.5910453020114096,-0.5506680131975952,-1.1673496404151178,0.4109661054890955
-0.34262311394192513,-0.6278701738640219,-0.6047106985764054,-1.3345775457666582,-0.7288233258142964,-0.4741686626941228,-0.33823955417045665,-0.44384225999757476,-0.04219405785521101,0.01464573470060318,0.11883108161967747,0.41632091836587864
0.8724412208288056,0.20974334562888056,0.30812751711732705,0.47180321642082984,-1.1968628480829928,-0.7739318686117823,1.0477067723180753,-1.6084926093591938,-1.544173904847323,-0.28601057258663,-0.11305719129878639,0.9860826004586829
-0.9128009330621282,0.47377116942400216,-1.3040169194752171,-0.16884728659596665,-0.1556695077212559,1.3611642873761842,-1.9459322284678762,2.872502534858842,3.116651563541469,0.39647193130004893,1.5118160039265265,-1.3921756897469812
-0.22509444453320804,0.04581466059184033,0.8119098515266333,-1.3181722047166646,-0.8703588947212887,-0.018717452787563853,-0.6626230571488247,0.37343141080448894,-0.10776558811651427,-0.24134709263498294,-0.29130282851165673,0.5452194411974063
