input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.010909864,0.6039795,1.2155372,0.377275,0.20994785,0.6191181,-0.008637361,0.7422086,0.11771763
-0.6721971,-0.5048048,1.2942076,0.39406252,0.22262157,0.62347496,-0.54054445,0.6743448,0.2692421
-0.2019574,0.7799611,1.8010845,0.35257858,0.22174177,0.6168553,-0.1712098,1.0511512,0.29367292
-0.49489218,0.36112595,-0.6933424,0.3821662,0.21480745,0.5862497,-0.4523643,-0.551209,0.44308865
1.2787255,-1.1023825,0.22630152,0.33576977,0.26494175,0.596935,1.1207311,0.38772187,-1.1484814
1.7554682,-1.470973,2.0709667,0.24006839,0.28539294,0.4453263,1.5648865,1.4157639,-1.6364183
-0.23933637,1.1656135,-0.8878327,0.40869468,0.2632114,0.54190105,-0.22978862,-0.6471305,0.49837887
-0.13498738,1.3326666,1.1862812,0.35854128,0.25339824,0.62032723,-0.17328864,0.69255173,0.42743808
1.3460221,0.52206784,0.769055,0.3190783,0.18183616,0.5739951,1.1147736,0.67994225,-0.7579717
-0.013289791,-0.3578123,-0.47472942,0.40163094,0.22918937,0.62661713,-0.008464273,-0.30091974,-0.08609992
1.130366,-0.6580426,-0.86123383,0.39025182,0.26756856,0.62048197,1.0046886,-0.31769013,-0.9364672
0.09029877,0.49064615,0.93098736,0.3866554,0.20210789,0.6180666,0.059882443,0.58230466,0.040009193
1.3975042,-0.26496062,-0.22715642,0.345086,0.21798629,0.5877887,1.2118032,0.105403215,-0.99074906
0.6424841,0.57460374,-0.5062506,0.40506312,0.2171697,0.56769246,0.5606529,-0.23445037,-0.27030393
3.204833,-1.2313321,1.0665352,0.3601086,0.24590966,0.4953214,2.6530838,1.1118867,-2.3876963
-0.41263187,1.4257401,2.1038203,0.32113737,0.24506217,0.6087656,-0.3544741,1.1807324,0.61307085
-0.12148015,-0.3508668,-0.38667604,0.3978091,0.22393322,0.6242766,-0.10192253,-0.26588115,-0.014275134
